# RefractiveIndex.INFO Si/Franta-20C; Franta et al., Appl. Surf. Sci. 421, 405-419 (2017)
# https://raw.githubusercontent.com/polyanskiy/refractiveindex.info-database/master/database/data/main/Si/nk/Franta-20C.yml
# energy_eV,wavelength_um,n,k
0.0075345141989,164.555,3.41731167053,5.98436772751e-05
0.00755190761134,164.176,3.41731665562,5.98779412444e-05
0.00756933530324,163.798,3.41731018337,5.99128700107e-05
0.00758675076795,163.422,3.41730293171,5.99482925146e-05
0.00760424655619,163.046,3.41730576265,5.99840345903e-05
0.00762177637071,162.671,3.41730986663,6.00202676761e-05
0.00763934012335,162.297,3.41730981279,6.00571047571e-05
0.00765698501139,161.923,3.41731791839,6.00943474946e-05
0.00767461658547,161.551,3.41730706659,6.01324914399e-05
0.00769228182157,161.18,3.41730830711,6.01710097022e-05
0.00771002856805,160.809,3.41731223548,6.02100872603e-05
0.00772780922344,160.439,3.41731029524,6.024989505e-05
0.00774562368964,160.07,3.41730604519,6.02903911252e-05
0.00776347186635,159.702,3.41731152299,6.03313841174e-05
